State,APMC,Commodity,Min Price (Rs.),Modal Price (Rs.),Max Price (Rs.),Arrivals,Traded Quantity,Unit,Date,APMC_Selected,Commodity_Selected
MADHYA PRADESH,VIDISHA,MUSTARD,"5,902","5,990","5,990",41,41,Qui,21-04-2025,VIDISHA,MADHYA PRADESH
MADHYA PRADESH,VIDISHA,MASOOR,"6,010","6,204","6,260",35,35,Qui,21-04-2025,VIDISHA,MADHYA PRADESH
No record Found.,AAMGAON,MAHARASHTRA
No record Found.,AATPADI,MAHARASHTRA
No record Found.,ACHALPUR,MAHARASHTRA
No record Found.,AHERI,MAHARASHTRA
No record Found.,AHMEDNAGAR,MAHARASHTRA
MAHARASHTRA,AKOLA,CHANA (BENGAL GRAM),"5,540","5,675","5,805","1,648",622,Qui,21-04-2025,AKOLA,MAHARASHTRA
MAHARASHTRA,AKOLA,SOYA-YELLOW,"3,405","4,360","4,485","1,212",585,Qui,21-04-2025,AKOLA,MAHARASHTRA
No record Found.,AKOT,MAHARASHTRA
No record Found.,AMALNER,MAHARASHTRA
No record Found.,AMARAVATHI,MAHARASHTRA
No record Found.,AMBEJOGAI,MAHARASHTRA
MAHARASHTRA,ANJANGAON SURJI,TUR/ARHAR,"7,045","7,291","7,296",0,151,Qui,21-04-2025,ANJANGAON SURJI,MAHARASHTRA
MAHARASHTRA,ANJANGAON SURJI,CHANA (BENGAL GRAM),"5,139","5,420","5,420",0,37,Qui,21-04-2025,ANJANGAON SURJI,MAHARASHTRA
No record Found.,ARJUNI MORGOAN,MAHARASHTRA
No record Found.,ARVI,MAHARASHTRA
No record Found.,AURANGABAD,MAHARASHTRA
No record Found.,AUSA,MAHARASHTRA
MAHARASHTRA,BARAMATI,JAGGERY,"4,200","4,300","4,500",276,140,Qui,21-04-2025,BARAMATI,MAHARASHTRA
MAHARASHTRA,BARAMATI,SILK COCOON(BH) _DOUBLE HYBR,"25,500","51,000","51,000",7,7,Qui,21-04-2025,BARAMATI,MAHARASHTRA
MAHARASHTRA,BARSHI,JOWAR,"2,425","2,800","3,525",783,"2,317",Qui,21-04-2025,BARSHI,MAHARASHTRA
MAHARASHTRA,BARSHI,SOYABEANS,"4,000","4,000","4,000",0,73,Qui,21-04-2025,BARSHI,MAHARASHTRA
No record Found.,Basmat,MAHARASHTRA
MAHARASHTRA,BEED,JOWAR,"1,988","2,000","2,950",87,92,Qui,21-04-2025,BEED,MAHARASHTRA
MAHARASHTRA,BEED,SOYA WHITE,"4,280","4,355","4,410",55,55,Qui,21-04-2025,BEED,MAHARASHTRA
MAHARASHTRA,BEED,BAJRA,"2,455","2,775","2,963",46,46,Qui,21-04-2025,BEED,MAHARASHTRA
MAHARASHTRA,BEED,WHEAT,"2,370","2,850","2,850",41,41,Qui,21-04-2025,BEED,MAHARASHTRA
MAHARASHTRA,BEED,TUR/ARHAR,"7,366","7,366","7,366",22,22,Qui,21-04-2025,BEED,MAHARASHTRA
No record Found.,BHIWAPUR,MAHARASHTRA
No record Found.,BHOKAR,MAHARASHTRA
No record Found.,CHALISGAON,MAHARASHTRA
No record Found.,CHAMORSHI,MAHARASHTRA
MAHARASHTRA,CHANDRAPUR,TUR/ARHAR,"6,300","6,790","6,965",62,34,Qui,21-04-2025,CHANDRAPUR,MAHARASHTRA
No record Found.,CHANDUR BAZAR,MAHARASHTRA
No record Found.,CHANDVAD,MAHARASHTRA
No record Found.,CHIKHALI,MAHARASHTRA
No record Found.,CHOPADA,MAHARASHTRA
No record Found.,DARYAPUR,MAHARASHTRA
No record Found.,DEVALA,MAHARASHTRA
MAHARASHTRA,DHAMANGAON RAILWAY,CHANA GRAM,"4,000","5,690","5,905","1,726","1,295",Qui,21-04-2025,DHAMANGAON RAILWAY,MAHARASHTRA
No record Found.,DHULE,MAHARASHTRA
No record Found.,DIGRAS,MAHARASHTRA
No record Found.,DINDORI,MAHARASHTRA
No record Found.,DONDAICHA,MAHARASHTRA
MAHARASHTRA,DOUND,WHEAT,"2,500","2,500","2,950",65,61,Qui,20-04-2025,DOUND,MAHARASHTRA
MAHARASHTRA,DOUND,BAJRA,"2,800","2,800","2,800",3,3,Qui,20-04-2025,DOUND,MAHARASHTRA
MAHARASHTRA,DOUND,MAIZE,"2,550","2,550","2,550",2,2,Qui,20-04-2025,DOUND,MAHARASHTRA
No record Found.,GANGAPUR-MH,MAHARASHTRA
No record Found.,GEVRAI,MAHARASHTRA
No record Found.,GONDIYA,MAHARASHTRA
No record Found.,HINGANGHAT,MAHARASHTRA
No record Found.,HINGOLI,MAHARASHTRA
No record Found.,INDAPUR,MAHARASHTRA
MAHARASHTRA,JALGAON,JOWAR-WHITE,"2,305","2,600","2,785",113,118,Qui,21-04-2025,JALGAON,MAHARASHTRA
MAHARASHTRA,JALGAON,CHANA,"7,300","7,405","10,000",15,16,Qui,21-04-2025,JALGAON,MAHARASHTRA
MAHARASHTRA,JALNA,CHANA GRAM,"5,600","5,700","5,725","1,033",293,Qui,21-04-2025,JALNA,MAHARASHTRA
MAHARASHTRA,JALNA,BAJRA,"2,400","2,450","2,450",396,130,Qui,21-04-2025,JALNA,MAHARASHTRA
MAHARASHTRA,JALNA,WHEAT,"2,560","2,560","2,560","1,172",60,Qui,21-04-2025,JALNA,MAHARASHTRA
MAHARASHTRA,JINTUR,SOYABEANS,"4,275","4,289","4,356",42,68,Qui,21-04-2025,JINTUR,MAHARASHTRA
MAHARASHTRA,JINTUR,CHANA (BENGAL GRAM)-DESI,"5,636","5,636","5,636",6,4,Qui,21-04-2025,JINTUR,MAHARASHTRA
MAHARASHTRA,JINTUR,TUR/ARHAR-PEGION PIE,"6,971","6,971","7,000",3,3,Qui,21-04-2025,JINTUR,MAHARASHTRA
MAHARASHTRA,JUNNAR,ONION,250,700,"2,500",337,"1,182",Qui,20-04-2025,JUNNAR,MAHARASHTRA
No record Found.,KALAMB,MAHARASHTRA
No record Found.,KANNAD,MAHARASHTRA
No record Found.,KARAD,MAHARASHTRA
No record Found.,KARANJA,MAHARASHTRA
MAHARASHTRA,KARMALA,TUR/ARHAR-WHITE,"7,011","7,151","7,151",252,252,Qui,21-04-2025,KARMALA,MAHARASHTRA
MAHARASHTRA,KARMALA,JOWAR-WHITE,"2,671","4,101","4,101",114,114,Qui,21-04-2025,KARMALA,MAHARASHTRA
MAHARASHTRA,KATOL,CHANA GRAM,"5,561","5,565","5,719",425,392,Qui,21-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,CHANA GRAM,"5,670","5,675","5,784",350,322,Qui,20-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,SOYABEANS,"4,021","4,025","4,251",304,281,Qui,21-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,TUR/ARHAR,"6,635","6,680","6,817",260,240,Qui,21-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,TUR/ARHAR,"6,645","6,675","6,865",155,145,Qui,20-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,SOYABEANS,"4,111","4,115","4,300",151,139,Qui,20-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,WHEAT,"2,501","2,521","2,600",129,119,Qui,21-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,MAIZE,"2,175","2,175","2,175",100,100,Qui,20-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KATOL,WHEAT,"2,510","2,510","2,529",91,76,Qui,20-04-2025,KATOL,MAHARASHTRA
MAHARASHTRA,KHAMGAON,SOYABEANS,"3,800","4,100","4,300","1,376","2,319",Qui,21-04-2025,KHAMGAON,MAHARASHTRA
MAHARASHTRA,KHAMGAON,TUR/ARHAR,"6,850","7,150","7,250","1,068","1,924",Qui,21-04-2025,KHAMGAON,MAHARASHTRA
MAHARASHTRA,KHAMGAON,CHANA GRAM,"5,600","5,625","5,750",709,465,Qui,21-04-2025,KHAMGAON,MAHARASHTRA
MAHARASHTRA,KHAMGAON,WHEAT,"2,205","2,205","2,450",155,232,Qui,21-04-2025,KHAMGAON,MAHARASHTRA
MAHARASHTRA,KHAMGAON,JOWAR,"2,350","2,350","2,350",40,160,Qui,21-04-2025,KHAMGAON,MAHARASHTRA
MAHARASHTRA,KHAMGAON,MAIZE,"1,940","1,940","1,945",325,60,Qui,21-04-2025,KHAMGAON,MAHARASHTRA
No record Found.,KHED,MAHARASHTRA
No record Found.,KOLHAPUR,MAHARASHTRA
No record Found.,LASALGAON,MAHARASHTRA
MAHARASHTRA,LASUR STATION,TUR/ARHAR,"6,552","6,972","7,000",0,"1,224",Qui,21-04-2025,LASUR STATION,MAHARASHTRA
MAHARASHTRA,LASUR STATION,ONION,505,505,925,0,942,Qui,21-04-2025,LASUR STATION,MAHARASHTRA
MAHARASHTRA,LASUR STATION,BAJRA-LOCAL,"2,002","2,482","2,792",0,361,Qui,21-04-2025,LASUR STATION,MAHARASHTRA
MAHARASHTRA,LASUR STATION,WHEAT,"2,302","2,302","2,517",0,281,Qui,21-04-2025,LASUR STATION,MAHARASHTRA
No record Found.,LATUR,MAHARASHTRA
No record Found.,LONAND,MAHARASHTRA
No record Found.,LONAR,MAHARASHTRA
MAHARASHTRA,MAJALGAON,SOYABEANS,"4,440","4,440","4,440",269,269,Qui,21-04-2025,MAJALGAON,MAHARASHTRA
MAHARASHTRA,MAJALGAON,JOWAR,"2,900","2,900","2,900",61,61,Qui,21-04-2025,MAJALGAON,MAHARASHTRA
MAHARASHTRA,MAJALGAON,TUR/ARHAR,"6,851","6,851","6,851",55,55,Qui,21-04-2025,MAJALGAON,MAHARASHTRA
MAHARASHTRA,MAJALGAON,CHANA (BENGAL GRAM),"5,625","5,625","5,625",47,47,Qui,21-04-2025,MAJALGAON,MAHARASHTRA
MAHARASHTRA,MAJALGAON,WHEAT,"3,111","3,111","3,111",39,39,Qui,21-04-2025,MAJALGAON,MAHARASHTRA
MAHARASHTRA,MAJALGAON,BAJRA-HYBRID,"2,615","2,615","2,615",27,27,Qui,21-04-2025,MAJALGAON,MAHARASHTRA
No record Found.,MALEGOAN,MAHARASHTRA
MAHARASHTRA,Malkapur,MAIZE,"1,855","1,950","4,616",943,247,Qui,21-04-2025,Malkapur,MAHARASHTRA
MAHARASHTRA,Malkapur,ARHAR WHOLE / TUR (RED GRAM),"6,651","7,175","7,275",939,163,Qui,21-04-2025,Malkapur,MAHARASHTRA
MAHARASHTRA,Malkapur,WHEAT,"2,380","2,745","3,211",108,147,Qui,21-04-2025,Malkapur,MAHARASHTRA
MAHARASHTRA,Malkapur,CHANA (BENGAL GRAM)-DESI,"5,450","5,700","5,700",202,131,Qui,21-04-2025,Malkapur,MAHARASHTRA
MAHARASHTRA,Malkapur,SOYABEANS,"4,100","4,245","4,335",153,107,Qui,21-04-2025,Malkapur,MAHARASHTRA
MAHARASHTRA,Malkapur,JOWAR,"1,750","2,230","2,370",78,64,Qui,21-04-2025,Malkapur,MAHARASHTRA
No record Found.,MANGALWEDHA,MAHARASHTRA
MAHARASHTRA,MANGRULPEER,SOYABEANS,"4,010","4,210","4,415","1,665","1,272",Qui,21-04-2025,MANGRULPEER,MAHARASHTRA
MAHARASHTRA,MANGRULPEER,CHANA (BENGAL GRAM)-DESI,"5,575","5,575","5,720",788,368,Qui,21-04-2025,MANGRULPEER,MAHARASHTRA
MAHARASHTRA,MANORA,TUR/ARHAR,"3,000","6,851","7,036",461,470,Qui,21-04-2025,MANORA,MAHARASHTRA
MAHARASHTRA,MANORA,CHANA (BENGAL GRAM),"5,635","5,705","5,767",208,238,Qui,21-04-2025,MANORA,MAHARASHTRA
MAHARASHTRA,MANORA,SOYABEANS,"1,501","4,251","4,446",201,204,Qui,21-04-2025,MANORA,MAHARASHTRA
MAHARASHTRA,MANORA,WHEAT,"2,399","2,720","2,720",101,89,Qui,21-04-2025,MANORA,MAHARASHTRA
MAHARASHTRA,MANORA,GROUND NUT,"4,951","5,101","5,101",26,29,Qui,21-04-2025,MANORA,MAHARASHTRA
MAHARASHTRA,MANORA,JOWAR,"2,440","2,440","2,440",34,8,Qui,21-04-2025,MANORA,MAHARASHTRA
No record Found.,MORSHI,MAHARASHTRA
No record Found.,MUL,MAHARASHTRA
No record Found.,MUMBAI,MAHARASHTRA
MAHARASHTRA,MURTIZAPUR,WHEAT,"2,520","2,545","2,685",307,448,Qui,21-04-2025,MURTIZAPUR,MAHARASHTRA
MAHARASHTRA,MURUM,TUR/ARHAR,"7,050","7,050","7,050",42,18,Qui,21-04-2025,MURUM,MAHARASHTRA
No record Found.,NAGBHID,MAHARASHTRA
MAHARASHTRA,NAGPUR,WHEAT,"2,380","2,566","2,594",103,265,Qui,21-04-2025,NAGPUR,MAHARASHTRA
MAHARASHTRA,NAGPUR,TUR/ARHAR,"6,400","7,100","7,100",0,39,Qui,21-04-2025,NAGPUR,MAHARASHTRA
MAHARASHTRA,NAGPUR,CHANA (BENGAL GRAM)-DESI,"5,670","5,681","5,736",92,32,Qui,21-04-2025,NAGPUR,MAHARASHTRA
No record Found.,NAMPUR,MAHARASHTRA
No record Found.,NANDED,MAHARASHTRA
MAHARASHTRA,NANDGAON,WHEAT,"2,000","2,470","2,690",108,68,Qui,21-04-2025,NANDGAON,MAHARASHTRA
MAHARASHTRA,NANDGAON,BAJRA,"2,050","2,516","2,516",15,8,Qui,21-04-2025,NANDGAON,MAHARASHTRA
MAHARASHTRA,NANDGAON,GREEN GRAM,"5,600","5,650","6,700",13,8,Qui,21-04-2025,NANDGAON,MAHARASHTRA
No record Found.,NANDURBAR,MAHARASHTRA
No record Found.,NASIK,MAHARASHTRA
No record Found.,NER PARASOPANT,MAHARASHTRA
No record Found.,NEWASA,MAHARASHTRA
No record Found.,PANDHARPUR,MAHARASHTRA
No record Found.,PARBHANI,MAHARASHTRA
No record Found.,Parli Vaijyanath,MAHARASHTRA
MAHARASHTRA,PARTUR,BAJRA,"2,500","2,500","2,500",10,10,Qui,21-04-2025,PARTUR,MAHARASHTRA
MAHARASHTRA,PARTUR,CHANA GRAM,"5,700","5,720","5,720",9,9,Qui,21-04-2025,PARTUR,MAHARASHTRA
MAHARASHTRA,PARTUR,WHEAT,"2,600","2,600","2,600",5,5,Qui,21-04-2025,PARTUR,MAHARASHTRA
MAHARASHTRA,PARTUR,JOWAR,"2,500","2,500","2,500",5,5,Qui,21-04-2025,PARTUR,MAHARASHTRA
MAHARASHTRA,PARTUR,TUR/ARHAR-PEGION PIE,"6,969","6,969","6,969",2,2,Qui,21-04-2025,PARTUR,MAHARASHTRA
MAHARASHTRA,PHALTAN,WHEAT,"2,450","2,500","2,801",45,45,Qui,21-04-2025,PHALTAN,MAHARASHTRA
MAHARASHTRA,PIMPALGAON BASWANT,SOYABEANS,"4,200","4,250","4,375",481,376,Qui,21-04-2025,PIMPALGAON BASWANT,MAHARASHTRA
No record Found.,PUNE,MAHARASHTRA
MAHARASHTRA,RAHATA,ONION,200,550,"1,050",0,463,Qui,21-04-2025,RAHATA,MAHARASHTRA
No record Found.,RAHURI,MAHARASHTRA
No record Found.,RISOD,MAHARASHTRA
MAHARASHTRA,SANGAMNER,ONION,145,251,"1,001","2,896","1,903",Qui,21-04-2025,SANGAMNER,MAHARASHTRA
No record Found.,SANGLI,MAHARASHTRA
MAHARASHTRA,SANGOLA,POMEGRANATE,"5,632","5,896","6,325",192,192,Qui,21-04-2025,SANGOLA,MAHARASHTRA
MAHARASHTRA,SATANA,MAIZE HYBRID,"2,000","2,169","2,189",99,99,Qui,21-04-2025,SATANA,MAHARASHTRA
No record Found.,SAVNER,MAHARASHTRA
No record Found.,SELU,MAHARASHTRA
No record Found.,SENGOAN,MAHARASHTRA
MAHARASHTRA,SHAHADA,CHANA (BENGAL GRAM),"5,102","6,542","6,691",610,592,Qui,21-04-2025,SHAHADA,MAHARASHTRA
MAHARASHTRA,SHAHADA,WHEAT,"2,051","2,291","2,310",134,122,Qui,21-04-2025,SHAHADA,MAHARASHTRA
MAHARASHTRA,SHAHADA,MAIZE,"2,177","2,277","2,389",115,115,Qui,21-04-2025,SHAHADA,MAHARASHTRA
MAHARASHTRA,SHAHADA,JOWAR-WHITE,"1,966","2,344","2,374",34,34,Qui,21-04-2025,SHAHADA,MAHARASHTRA
MAHARASHTRA,SHAHADA,MOONG WHOLE (GREEN GRAM),"6,139","6,139","6,139",15,15,Qui,21-04-2025,SHAHADA,MAHARASHTRA
No record Found.,SHEGAON,MAHARASHTRA
No record Found.,SHIRPUR,MAHARASHTRA
MAHARASHTRA,SHIRUR,TUR/ARHAR,"6,800","6,800","6,800",103,33,Qui,21-04-2025,SHIRUR,MAHARASHTRA
MAHARASHTRA,SHIRUR,MAIZE-NEW,"2,150","2,150","2,300",33,27,Qui,21-04-2025,SHIRUR,MAHARASHTRA
MAHARASHTRA,SHIRUR,TAMARIND,"4,300","4,300","4,300",56,10,Qui,21-04-2025,SHIRUR,MAHARASHTRA
MAHARASHTRA,SHIRUR,CHANA (BENGAL GRAM)-DESI,"5,900","5,900","5,900",6,6,Qui,21-04-2025,SHIRUR,MAHARASHTRA
No record Found.,SHRIRAMPUR,MAHARASHTRA
No record Found.,Sindevahi,MAHARASHTRA
No record Found.,SINDI,MAHARASHTRA
No record Found.,SINNER,MAHARASHTRA
No record Found.,SOLAPUR,MAHARASHTRA
No record Found.,TIRODA,MAHARASHTRA
MAHARASHTRA,TUMSAR,PADDY 6444,"2,335","2,489","2,731",453,453,Qui,21-04-2025,TUMSAR,MAHARASHTRA
No record Found.,UDGIR,MAHARASHTRA
No record Found.,UMRANE,MAHARASHTRA
No record Found.,VAI,MAHARASHTRA
No record Found.,VAIJAPUR,MAHARASHTRA
MAHARASHTRA,VANI,MOONG WHOLE (GREEN GRAM),"6,000","7,325","7,375",371,367,Qui,21-04-2025,VANI,MAHARASHTRA
MAHARASHTRA,VANI,SOYABEANS,"2,655","4,340","4,365",249,246,Qui,21-04-2025,VANI,MAHARASHTRA
MAHARASHTRA,VANI,CHANA (BENGAL GRAM),"5,420","5,690","5,715",246,233,Qui,21-04-2025,VANI,MAHARASHTRA
MAHARASHTRA,VANI,TUR/ARHAR,"2,900","6,690","6,840",124,121,Qui,21-04-2025,VANI,MAHARASHTRA
MAHARASHTRA,VARORA,SOYABEANS,"3,860","4,300","4,300",109,111,Qui,21-04-2025,VARORA,MAHARASHTRA
MAHARASHTRA,VARORA,CHANA GRAM,"5,650","5,675","5,680",41,41,Qui,21-04-2025,VARORA,MAHARASHTRA
MAHARASHTRA,VARORA,TUR/ARHAR,"6,225","6,465","6,465",14,13,Qui,21-04-2025,VARORA,MAHARASHTRA
No record Found.,WARDHA,MAHARASHTRA
No record Found.,WASHIM,MAHARASHTRA
No record Found.,YAVATMAL,MAHARASHTRA
No record Found.,YEOLA,MAHARASHTRA
No record Found.,DIMAPUR APMC,NAGALAND
No record Found.,KOHIMA APMC,NAGALAND
No record Found.,MOKOKCHUNG APMC,NAGALAND
No record Found.,MON APMC,NAGALAND
No record Found.,PFUTSERO APMC,NAGALAND
No record Found.,WOKHA APMC,NAGALAND
No record Found.,ZUNHEBOTO APMC,NAGALAND
No record Found.,BAGHTY APMC,NAGALAND
NAGALAND,GHATASHI,BANANA,"3,700","3,700","3,700",4,4,Qui,21-04-2025,GHATASHI,NAGALAND
No record Found.,JALUKIE,NAGALAND
No record Found.,TULI,NAGALAND
No record Found.,KIPHIRE,NAGALAND
No record Found.,LONGLENG,NAGALAND
No record Found.,NIULAND,NAGALAND
No record Found.,PHEK,NAGALAND
No record Found.,TENNING,NAGALAND
No record Found.,TSEMENYU,NAGALAND
No record Found.,TUENSANG,NAGALAND
No record Found.,MANGKOLEMBA,NAGALAND
ODISHA,ANANDAPUR,RAW JUTE,"4,750","4,750","4,750",77,77,Qui,21-04-2025,ANANDAPUR,ODISHA
No record Found.,ANGUL,ODISHA
ODISHA,ATHMALLIK,PAPAYA,750,760,760,58,58,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,PUMPKIN,"1,140","1,140","1,230",56,56,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,CUCUMBER,"1,635","1,635","1,635",29,29,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,BHINDI (LADIES FINGER),"1,750","1,750","1,750",28,28,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,WATER MELON,"1,310","1,310","1,310",28,28,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,POINTED GOURD (PARWAL),"2,645","2,645","2,645",28,28,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,BRINJAL,"2,130","2,130","2,130",27,27,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATHMALLIK,TOMATO,"2,000","2,000","2,000",27,27,Qui,21-04-2025,ATHMALLIK,ODISHA
ODISHA,ATTABIRA,BRINJAL,"1,600","1,600","1,600",327,327,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,ATTABIRA,CAULIFLOWER,"1,800","1,800","1,800",323,323,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,ATTABIRA,CABBAGE,"1,500","1,500","1,500",306,306,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,ATTABIRA,BITTER GOURD,"1,700","1,700","1,700",290,290,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,ATTABIRA,RADDISH,"1,500","1,500","1,500",288,288,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,ATTABIRA,PUMPKIN,300,300,950,92,92,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,ATTABIRA,WATER MELON,"1,200","1,200","1,200",22,22,Qui,21-04-2025,ATTABIRA,ODISHA
ODISHA,BAHADAJHOLA,CUCUMBER,"2,875","2,875","3,000",87,87,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BAHADAJHOLA,BITTER GOURD,"1,550","1,550","1,600",60,60,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BAHADAJHOLA,CAULIFLOWER,"1,500","1,500","1,800",54,54,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BAHADAJHOLA,LADY FINGER,700,700,800,46,46,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BAHADAJHOLA,BRINJAL,850,850,"1,000",45,45,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BAHADAJHOLA,PUMPKIN,800,800,900,22,22,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BAHADAJHOLA,TOMATO,"1,670","1,670","1,800",19,19,Qui,21-04-2025,BAHADAJHOLA,ODISHA
ODISHA,BALASORE,CAULIFLOWER,"2,500","2,500","2,500",190,190,Qui,21-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,CABBAGE,"2,000","2,000","2,000",190,190,Qui,21-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,PUMPKIN,800,800,800,190,190,Qui,21-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,CABBAGE,"1,700","1,700","1,700",190,190,Qui,20-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,PUMPKIN,700,700,700,190,190,Qui,20-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,CAULIFLOWER,"2,000","2,000","2,000",190,190,Qui,20-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,BRINJAL,"1,800","1,800","1,800",188,188,Qui,21-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,BRINJAL,"2,000","2,000","2,000",188,188,Qui,20-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,TOMATO,"1,500","1,500","1,500",180,180,Qui,21-04-2025,BALASORE,ODISHA
ODISHA,BALASORE,TOMATO,"1,000","1,000","1,000",180,180,Qui,20-04-2025,BALASORE,ODISHA
ODISHA,BALUGAON,WATER MELON,900,"1,000","1,710",263,471,Qui,20-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,WATER MELON,"1,000","1,000","1,000",289,289,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,PUMPKIN,800,900,900,106,106,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,BRINJAL,"1,100","1,420","1,420",43,78,Qui,20-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,RAW BANANA,"1,900","1,900","1,900",62,62,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,BANANA,"1,570","1,570","1,570",57,57,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,BRINJAL,"1,000","1,000","1,000",49,49,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,TOMATO,"1,100","1,100","1,100",48,48,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,PUMPKIN,900,900,900,45,45,Qui,20-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,CAULIFLOWER,800,800,800,42,42,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BALUGAON,CUCUMBER,"1,400","1,400","1,400",39,39,Qui,21-04-2025,BALUGAON,ODISHA
ODISHA,BANKI,TOMATO,700,700,700,261,261,Qui,21-04-2025,BANKI,ODISHA
ODISHA,BANKI,BRINJAL-HYBRID,"1,500","1,600","1,600",204,204,Qui,21-04-2025,BANKI,ODISHA
ODISHA,BANKI,CUCUMBER,"1,000","1,000","1,000",105,105,Qui,21-04-2025,BANKI,ODISHA
ODISHA,BANKI,BITTER GOURD,"1,300","1,300","1,300",101,101,Qui,21-04-2025,BANKI,ODISHA
ODISHA,BANKI,BROAD BEANS,"1,200","1,200","1,200",52,52,Qui,21-04-2025,BANKI,ODISHA
ODISHA,BANKI,CAULIFLOWER,"1,000","1,000","1,000",51,51,Qui,21-04-2025,BANKI,ODISHA
ODISHA,BANKI,CABBAGE,750,750,750,51,51,Qui,21-04-2025,BANKI,ODISHA
No record Found.,BARGARH,ODISHA
ODISHA,BARIPADA,WATER MELON,"1,400","1,400","1,400",46,46,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,PUMPKIN,"1,000","1,000","1,000",46,46,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,JACK FRUIT,"2,000","2,000","2,000",32,32,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,BRINJAL,"1,500","1,500","1,500",32,32,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,TOMATO,"1,000","1,000","1,000",25,25,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,RAW BANANA,"2,000","2,000","2,000",23,23,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,POTATO,"1,400","1,400","1,400",22,22,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,BOTTLE GOURDE,"2,000","2,000","2,000",18,18,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,CUCUMBER,"3,000","3,000","3,000",18,18,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,BHINDI (LADIES FINGER),"1,000","1,000","1,000",17,17,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BARIPADA,PAPAYA,"2,000","2,000","2,000",17,17,Qui,21-04-2025,BARIPADA,ODISHA
ODISHA,BETNOTI,WATER MELON,900,900,900,150,150,Qui,21-04-2025,BETNOTI,ODISHA
ODISHA,BETNOTI,BRINJAL,"1,500","1,700","1,700",82,82,Qui,21-04-2025,BETNOTI,ODISHA
ODISHA,BETNOTI,CUCUMBER,"1,500","1,500","1,500",80,80,Qui,21-04-2025,BETNOTI,ODISHA
